Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
US-2016-108504,2016-02-05,2016-02-05,same day,pp-18955,paul prost,home office,united states,smyrna,georgia,30080,south,tec-ph-10000215,technology,technology,plantronics cordless phone headset with in-line volume - m214c,104.85,3,0.0,28.3095
US-2016-108504,2016-02-05,2016-02-05,same day,pp-18955,paul prost,home office,united states,smyrna,georgia,30080,south,tec-ph-10003645,technology,technology,aastra 57i voip phone,484.83,3,0.0,126.0558
US-2016-108504,2016-02-05,2016-02-05,same day,pp-18955,paul prost,home office,united states,smyrna,georgia,30080,south,off-pa-10000357,office supplies,office supplies,"white dual perf computer printout paper, 2700 sheets, 1 part, heavyweight, 20 lbs., 14 7/8 x 11",122.97,3,0.0,60.2553
US-2016-108504,2016-02-05,2016-02-05,same day,pp-18955,paul prost,home office,united states,smyrna,georgia,30080,south,off-st-10004804,office supplies,office supplies,"belkin 19"" vented equipment shelf, black",154.44,3,0.0,1.5444
US-2016-108504,2016-02-05,2016-02-05,same day,pp-18955,paul prost,home office,united states,smyrna,georgia,30080,south,off-pa-10003892,office supplies,office supplies,xerox 1943,342.37,7,0.0,160.9139
CA-2017-124828,2017-07-03,2017-07-04,first class,ys-21880,yana sorensen,corporate,united states,burlington,north carolina,27217,south,off-ar-10003514,office supplies,office supplies,4009 highlighters by sanford,9.552,3,0.2,1.5522
US-2017-117247,2017-10-09,2017-10-14,standard class,ck-12760,cyma kinney,corporate,united states,aurora,illinois,60505,central,fur-ta-10002958,furniture,furniture,"bevis oval conference table, walnut",652.45,5,0.5,-430.617
US-2017-117247,2017-10-09,2017-10-14,standard class,ck-12760,cyma kinney,corporate,united states,aurora,illinois,60505,central,fur-ta-10001676,furniture,furniture,hon 61000 series interactive training tables,66.645,3,0.5,-42.6528
CA-2016-124485,2016-11-24,2016-11-26,first class,nc-18340,nat carroll,consumer,united states,new york city,new york,10035,east,off-bi-10000822,office supplies,office supplies,"acco presstex data binder with storage hooks, light blue, 9 1/2"" x 11""",17.216,4,0.2,6.0256
CA-2016-124485,2016-11-24,2016-11-26,first class,nc-18340,nat carroll,consumer,united states,new york city,new york,10035,east,off-pa-10004971,office supplies,office supplies,xerox 196,11.56,2,0.0,5.6644
CA-2016-124485,2016-11-24,2016-11-26,first class,nc-18340,nat carroll,consumer,united states,new york city,new york,10035,east,tec-ac-10002323,technology,technology,sandisk ultra 32 gb microsdhc class 10 memory card,88.4,4,0.0,11.492
CA-2016-124485,2016-11-24,2016-11-26,first class,nc-18340,nat carroll,consumer,united states,new york city,new york,10035,east,off-pa-10004888,office supplies,office supplies,xerox 217,6.48,1,0.0,3.1104
CA-2016-159212,2016-11-01,2016-11-05,standard class,km-16375,katherine murray,home office,united states,salem,virginia,24153,south,tec-ph-10003988,technology,technology,"lf elite 3d dazzle designer hard case cover, lf stylus pen and wiper for apple iphone 5c mini lite",21.8,2,0.0,6.104
CA-2016-159212,2016-11-01,2016-11-05,standard class,km-16375,katherine murray,home office,united states,salem,virginia,24153,south,off-en-10002230,office supplies,office supplies,airmail envelopes,251.79,3,0.0,118.3413
US-2016-161396,2016-04-19,2016-04-25,standard class,gm-14455,gary mitchum,home office,united states,columbus,ohio,43229,east,fur-ta-10002622,furniture,furniture,"bush andora conference table, maple/graphite gray finish",205.176,2,0.4,-58.1332
US-2016-161396,2016-04-19,2016-04-25,standard class,gm-14455,gary mitchum,home office,united states,columbus,ohio,43229,east,off-pa-10000418,office supplies,office supplies,xerox 189,419.4,5,0.2,146.79
US-2014-118486,2014-04-06,2014-04-08,first class,sd-20485,shirley daniels,home office,united states,philadelphia,pennsylvania,19143,east,off-su-10004498,office supplies,office supplies,martin-yale premier letter opener,10.304,1,0.2,-2.1896
US-2014-118486,2014-04-06,2014-04-08,first class,sd-20485,shirley daniels,home office,united states,philadelphia,pennsylvania,19143,east,fur-ta-10001039,furniture,furniture,ki adjustable-height table,154.764,3,0.4,-36.1116
US-2014-118486,2014-04-06,2014-04-08,first class,sd-20485,shirley daniels,home office,united states,philadelphia,pennsylvania,19143,east,tec-ac-10004659,technology,technology,imation secure+ hardware encrypted usb 2.0 flash drive; 16gb,116.784,2,0.2,21.897
CA-2016-130407,2016-09-02,2016-09-06,standard class,kd-16270,karen daniels,consumer,united states,new york city,new york,10024,east,off-ar-10002240,office supplies,office supplies,panasonic kp-150 electric pencil sharpener,75.48,2,0.0,19.6248
CA-2016-130407,2016-09-02,2016-09-06,standard class,kd-16270,karen daniels,consumer,united states,new york city,new york,10024,east,fur-fu-10001967,furniture,furniture,telescoping adjustable floor lamp,39.98,2,0.0,9.995
US-2016-122245,2016-09-25,2016-09-30,standard class,ab-10105,adrian barton,consumer,united states,phoenix,arizona,85023,west,fur-ta-10002356,furniture,furniture,bevis boat-shaped conference table,393.165,3,0.5,-204.4458
CA-2017-105144,2017-11-04,2017-11-11,standard class,sz-20035,sam zeldin,home office,united states,grand prairie,texas,75051,central,off-la-10003923,office supplies,office supplies,alphabetical labels for top tab filing,23.68,2,0.2,8.88
CA-2016-136329,2016-07-09,2016-07-13,standard class,jd-15895,jonathan doherty,corporate,united states,new york city,new york,10035,east,fur-ch-10002335,furniture,furniture,hon gueststacker chair,408.006,2,0.1,72.5344
CA-2016-136329,2016-07-09,2016-07-13,standard class,jd-15895,jonathan doherty,corporate,united states,new york city,new york,10035,east,fur-fu-10000723,furniture,furniture,"deflect-o economat studded, no bevel mat for low pile carpeting",165.28,4,0.0,14.8752
CA-2014-146640,2014-06-30,2014-07-05,standard class,ha-14905,helen abelman,consumer,united states,new york city,new york,10024,east,off-bi-10002867,office supplies,office supplies,gbc recycled regency composition covers,334.768,7,0.2,108.7996
CA-2017-115994,2017-01-28,2017-01-31,second class,bt-11305,beth thompson,home office,united states,costa mesa,california,92627,west,tec-ac-10000580,technology,technology,logitech g13 programmable gameboard with lcd display,239.97,3,0.0,26.3967
CA-2017-115994,2017-01-28,2017-01-31,second class,bt-11305,beth thompson,home office,united states,costa mesa,california,92627,west,fur-fu-10003976,furniture,furniture,"dax executive solid wood document frame, desktop or hang, mahogany, 5 x 7",37.74,3,0.0,12.8316
CA-2015-126697,2015-09-21,2015-09-24,first class,sv-20815,stuart van,corporate,united states,houston,texas,77041,central,tec-ph-10002922,technology,technology,shoretel shorephone ip 230 voip phone,946.344,7,0.2,118.293
CA-2015-126697,2015-09-21,2015-09-24,first class,sv-20815,stuart van,corporate,united states,houston,texas,77041,central,tec-ac-10004353,technology,technology,hypercom p1300 pinpad,151.2,3,0.2,32.13
CA-2015-126697,2015-09-21,2015-09-24,first class,sv-20815,stuart van,corporate,united states,houston,texas,77041,central,fur-fu-10001706,furniture,furniture,longer-life soft white bulbs,4.928,4,0.6,-1.4784
CA-2015-124800,2015-09-26,2015-09-30,standard class,rw-19540,rick wilson,corporate,united states,mesa,arizona,85204,west,off-pa-10000501,office supplies,office supplies,petty cash envelope,86.272,4,0.2,31.2736
CA-2015-124800,2015-09-26,2015-09-30,standard class,rw-19540,rick wilson,corporate,united states,mesa,arizona,85204,west,off-bi-10000778,office supplies,office supplies,gbc velobinder electric binding machine,72.588,2,0.7,-48.392
CA-2015-124800,2015-09-26,2015-09-30,standard class,rw-19540,rick wilson,corporate,united states,mesa,arizona,85204,west,off-ap-10004980,office supplies,office supplies,3m replacement filter for office air cleaner for 20' x 33' room,60.672,2,0.2,14.4096
CA-2015-124800,2015-09-26,2015-09-30,standard class,rw-19540,rick wilson,corporate,united states,mesa,arizona,85204,west,off-bi-10003984,office supplies,office supplies,lock-up easel 'spel-binder',77.031,9,0.7,-59.0571
CA-2015-124800,2015-09-26,2015-09-30,standard class,rw-19540,rick wilson,corporate,united states,mesa,arizona,85204,west,off-st-10000798,office supplies,office supplies,2300 heavy-duty transfer file systems by perma,119.904,6,0.2,-1.4988
CA-2015-124800,2015-09-26,2015-09-30,standard class,rw-19540,rick wilson,corporate,united states,mesa,arizona,85204,west,tec-ph-10001750,technology,technology,samsung rugby iii,263.96,5,0.2,23.0965
CA-2015-124800,2015-09-26,2015-09-30,standard class,rw-19540,rick wilson,corporate,united states,mesa,arizona,85204,west,off-st-10002743,office supplies,office supplies,safco boltless steel shelving,363.648,4,0.2,-86.3664
US-2015-164448,2015-10-31,2015-11-04,second class,dk-12835,damala kotsonis,corporate,united states,salinas,california,93905,west,off-bi-10002949,office supplies,office supplies,prestige round ring binders,9.728,2,0.2,3.2832
US-2015-164448,2015-10-31,2015-11-04,second class,dk-12835,damala kotsonis,corporate,united states,salinas,california,93905,west,off-en-10002600,office supplies,office supplies,"redi-strip #10 envelopes, 4 1/8 x 9 1/2",14.75,5,0.0,7.08
US-2015-164448,2015-10-31,2015-11-04,second class,dk-12835,damala kotsonis,corporate,united states,salinas,california,93905,west,off-bi-10003708,office supplies,office supplies,"acco four pocket poly ring binder with label holder, smoke, 1""",29.8,5,0.2,9.3125
US-2015-164448,2015-10-31,2015-11-04,second class,dk-12835,damala kotsonis,corporate,united states,salinas,california,93905,west,off-la-10003510,office supplies,office supplies,"avery 4027 file folder labels for dot matrix printers, 5000 labels per box, white",427.42,14,0.0,196.6132
CA-2017-122700,2017-11-26,2017-11-30,standard class,lt-17110,liz thompson,consumer,united states,columbus,ohio,43229,east,tec-ph-10003092,technology,technology,motorola l804,220.752,8,0.4,-40.4712
CA-2014-120768,2014-12-19,2014-12-21,second class,im-15070,irene maddox,consumer,united states,florence,alabama,35630,south,off-bi-10001191,office supplies,office supplies,canvas sectional post binders,152.76,6,0.0,74.8524
CA-2014-120768,2014-12-19,2014-12-21,second class,im-15070,irene maddox,consumer,united states,florence,alabama,35630,south,off-su-10004115,office supplies,office supplies,acme stainless steel office snips,7.27,1,0.0,1.9629
CA-2014-120768,2014-12-19,2014-12-21,second class,im-15070,irene maddox,consumer,united states,florence,alabama,35630,south,fur-ch-10000513,furniture,furniture,high-back leather manager's chair,1819.86,14,0.0,163.7874
US-2016-153129,2016-12-26,2016-12-30,standard class,fp-14320,frank preis,consumer,united states,seattle,washington,98105,west,off-pa-10003673,office supplies,office supplies,strathmore photo mount cards,33.9,5,0.0,15.594
CA-2017-106852,2017-06-20,2017-06-27,standard class,st-20530,shui tom,consumer,united states,parma,ohio,44134,east,off-pa-10001639,office supplies,office supplies,xerox 203,31.104,6,0.2,10.8864
CA-2017-106852,2017-06-20,2017-06-27,standard class,st-20530,shui tom,consumer,united states,parma,ohio,44134,east,off-ar-10003829,office supplies,office supplies,newell 35,5.248,2,0.2,0.5904
CA-2015-139731,2015-10-15,2015-10-15,same day,je-15745,joel eaton,consumer,united states,amarillo,texas,79109,central,tec-ac-10004975,technology,technology,plantronics audio 995 wireless stereo headset,263.88,3,0.2,42.8805
CA-2015-139731,2015-10-15,2015-10-15,same day,je-15745,joel eaton,consumer,united states,amarillo,texas,79109,central,fur-ch-10002024,furniture,furniture,hon 5400 series task chairs for big and tall,2453.43,5,0.3,-350.49
CA-2017-122735,2017-04-12,2017-04-15,second class,bd-11320,bill donatelli,consumer,united states,providence,rhode island,2908,east,off-bi-10004364,office supplies,office supplies,storex dura pro binders,29.7,5,0.0,13.365
CA-2017-122735,2017-04-12,2017-04-15,second class,bd-11320,bill donatelli,consumer,united states,providence,rhode island,2908,east,off-pa-10001712,office supplies,office supplies,xerox 1948,39.96,4,0.0,17.982
CA-2017-128160,2017-12-19,2017-12-24,second class,mm-17920,michael moore,consumer,united states,san francisco,california,94110,west,off-bi-10001510,office supplies,office supplies,deluxe heavy-duty vinyl round ring binder,36.672,2,0.2,11.46
CA-2017-117695,2017-08-05,2017-08-08,first class,pw-19030,pauline webber,corporate,united states,richmond,kentucky,40475,south,off-pa-10002713,office supplies,office supplies,"adams phone message book, 200 message capacity, 8 1/16 x 11",13.76,2,0.0,6.3296
CA-2015-166135,2015-10-01,2015-10-06,standard class,sc-20440,shaun chance,corporate,united states,aurora,colorado,80013,west,off-st-10002974,office supplies,office supplies,"trav-l-file heavy-duty shuttle ii, black",139.424,4,0.2,17.428
CA-2016-133725,2016-05-23,2016-05-28,standard class,kl-16645,ken lonsdale,consumer,united states,chicago,illinois,60623,central,tec-ph-10004165,technology,technology,mitel mivoice 5330e ip phone,1979.928,9,0.2,148.4946
CA-2017-102337,2017-06-13,2017-06-16,first class,sd-20485,shirley daniels,home office,united states,chicago,illinois,60653,central,off-st-10004804,office supplies,office supplies,"belkin 19"" vented equipment shelf, black",164.736,4,0.2,-39.1248
CA-2017-102337,2017-06-13,2017-06-16,first class,sd-20485,shirley daniels,home office,united states,chicago,illinois,60653,central,fur-ch-10004289,furniture,furniture,global super steno chair,470.302,7,0.3,-87.3418
CA-2017-102337,2017-06-13,2017-06-16,first class,sd-20485,shirley daniels,home office,united states,chicago,illinois,60653,central,tec-ph-10002564,technology,technology,otterbox defender series case - samsung galaxy s4,47.984,2,0.2,5.998
US-2014-112564,2014-04-23,2014-04-24,first class,ts-21160,theresa swint,corporate,united states,philadelphia,pennsylvania,19134,east,off-bi-10004876,office supplies,office supplies,wilson jones suede grain vinyl binders,2.502,3,0.7,-1.7514
CA-2015-145821,2015-05-01,2015-05-07,standard class,jb-15400,jennifer braxton,corporate,united states,los angeles,california,90008,west,tec-ph-10004348,technology,technology,otterbox defender series case - iphone 5c,88.752,3,0.2,11.094
US-2015-160150,2015-07-19,2015-07-20,first class,ts-21085,thais sissman,consumer,united states,phoenix,arizona,85023,west,off-bi-10004352,office supplies,office supplies,wilson jones dubllock d-ring binders,2.025,1,0.7,-1.35
CA-2016-133711,2016-11-26,2016-11-29,first class,mc-17425,mark cousins,corporate,united states,mobile,alabama,36608,south,off-pa-10001685,office supplies,office supplies,easy-staple paper,70.98,7,0.0,34.7802
CA-2016-133711,2016-11-26,2016-11-29,first class,mc-17425,mark cousins,corporate,united states,mobile,alabama,36608,south,off-bi-10000666,office supplies,office supplies,surelock post binders,91.68,3,0.0,45.84
CA-2016-133711,2016-11-26,2016-11-29,first class,mc-17425,mark cousins,corporate,united states,mobile,alabama,36608,south,off-bi-10004352,office supplies,office supplies,wilson jones dubllock d-ring binders,33.75,5,0.0,16.875
CA-2016-133711,2016-11-26,2016-11-29,first class,mc-17425,mark cousins,corporate,united states,mobile,alabama,36608,south,tec-ma-10000010,technology,technology,hewlett-packard deskjet 3050a all-in-one color inkjet printer,3040.0,8,0.0,1459.2
CA-2017-148474,2017-06-12,2017-06-19,standard class,me-17320,maria etezadi,home office,united states,columbus,georgia,31907,south,off-bi-10000977,office supplies,office supplies,ibico plastic spiral binding combs,91.2,3,0.0,41.952
CA-2017-148474,2017-06-12,2017-06-19,standard class,me-17320,maria etezadi,home office,united states,columbus,georgia,31907,south,fur-ta-10002530,furniture,furniture,"iceberg officeworks 42"" round tables",452.94,3,0.0,67.941
CA-2015-111297,2015-08-17,2015-08-21,standard class,sc-20440,shaun chance,corporate,united states,new bedford,massachusetts,2740,east,off-bi-10002412,office supplies,office supplies,wilson jones snap scratch pad binder tool for ring binders,52.2,9,0.0,23.49
CA-2016-123722,2016-09-25,2016-10-01,standard class,nh-18610,nicole hansen,corporate,united states,irving,texas,75061,central,off-la-10001569,office supplies,office supplies,avery 499,15.936,4,0.2,5.1792
CA-2014-155271,2014-05-04,2014-05-04,same day,aa-10480,andrew allen,consumer,united states,middletown,connecticut,6457,east,fur-fu-10001473,furniture,furniture,dax wood document frame,27.46,2,0.0,9.8856
CA-2015-119907,2015-12-01,2015-12-08,standard class,lc-17140,logan currie,consumer,united states,seattle,washington,98103,west,off-bi-10001765,office supplies,office supplies,wilson jones heavy-duty casebound ring binders with metal hinges,55.424,2,0.2,19.3984
US-2016-128902,2016-03-11,2016-03-15,standard class,mb-18085,mick brown,consumer,united states,vineland,new jersey,8360,east,fur-ta-10001095,furniture,furniture,chromcraft round conference tables,244.006,2,0.3,-31.3722
CA-2016-152289,2016-08-26,2016-08-28,first class,lc-16930,linda cazamias,corporate,united states,pasadena,texas,77506,central,tec-ac-10004571,technology,technology,logitech g700s rechargeable gaming mouse,159.984,2,0.2,43.9956
CA-2016-152289,2016-08-26,2016-08-28,first class,lc-16930,linda cazamias,corporate,united states,pasadena,texas,77506,central,fur-ch-10002126,furniture,furniture,hon deluxe fabric upholstered stacking chairs,1024.716,6,0.3,-29.2776
US-2016-104794,2016-12-16,2016-12-19,first class,kd-16495,keith dawkins,corporate,united states,new york city,new york,10009,east,off-fa-10001754,office supplies,office supplies,stockwell gold paper clips,3.68,2,0.0,1.8032
CA-2014-151708,2014-08-08,2014-08-14,standard class,mb-17305,maria bertelson,consumer,united states,glendale,arizona,85301,west,fur-fu-10001602,furniture,furniture,"eldon delta triangular chair mat, 52"" x 58"", clear",121.376,4,0.2,-3.0344
CA-2014-151708,2014-08-08,2014-08-14,standard class,mb-17305,maria bertelson,consumer,united states,glendale,arizona,85301,west,tec-ac-10001767,technology,technology,sandisk ultra 64 gb microsdhc class 10 memory card,95.976,3,0.2,-10.7973
CA-2015-100769,2015-05-16,2015-05-16,same day,th-21550,tracy hopkins,home office,united states,jacksonville,florida,32216,south,tec-ac-10002402,technology,technology,razer kraken pro over ear pc and music headset,255.968,4,0.2,31.996
CA-2017-139199,2017-12-09,2017-12-13,standard class,dk-12835,damala kotsonis,corporate,united states,detroit,michigan,48234,central,fur-ch-10000847,furniture,furniture,global executive mid-back manager's chair,872.94,3,0.0,226.9644
CA-2017-139199,2017-12-09,2017-12-13,standard class,dk-12835,damala kotsonis,corporate,united states,detroit,michigan,48234,central,off-bi-10003982,office supplies,office supplies,wilson jones century plastic molded ring binders,41.54,2,0.0,19.5238
CA-2017-139199,2017-12-09,2017-12-13,standard class,dk-12835,damala kotsonis,corporate,united states,detroit,michigan,48234,central,off-pa-10001293,office supplies,office supplies,xerox 1946,12.96,2,0.0,6.2208
US-2015-161466,2015-09-24,2015-09-27,second class,on-18715,odella nelson,corporate,united states,philadelphia,pennsylvania,19120,east,off-ar-10000634,office supplies,office supplies,newell 320,6.848,2,0.2,0.5992
CA-2017-164959,2017-07-11,2017-07-15,standard class,kn-16390,katherine nockton,corporate,united states,los angeles,california,90004,west,off-la-10004272,office supplies,office supplies,avery 482,8.67,3,0.0,4.0749
US-2015-105676,2015-12-01,2015-12-02,same day,nm-18520,neoma murray,consumer,united states,houston,texas,77036,central,fur-fu-10004270,furniture,furniture,"eldon image series desk accessories, burgundy",6.688,4,0.6,-4.0128
CA-2016-113138,2016-11-19,2016-11-25,standard class,np-18685,nora pelletier,home office,united states,niagara falls,new york,14304,east,off-ar-10003770,office supplies,office supplies,newell 340,17.28,6,0.0,5.0112
CA-2016-113138,2016-11-19,2016-11-25,standard class,np-18685,nora pelletier,home office,united states,niagara falls,new york,14304,east,off-bi-10000320,office supplies,office supplies,gbc plastic binding combs,17.712,3,0.2,6.4206
US-2017-104955,2017-03-19,2017-03-24,standard class,cg-12040,catherine glotzbach,home office,united states,new york city,new york,10024,east,off-la-10003121,office supplies,office supplies,avery 506,28.91,7,0.0,13.2986
CA-2016-121958,2016-11-13,2016-11-17,standard class,cs-12505,cindy stewart,consumer,united states,thomasville,north carolina,27360,south,off-su-10000381,office supplies,office supplies,acme forged steel scissors with black enamel handles,52.136,7,0.2,5.8653
CA-2017-121468,2017-11-19,2017-11-20,first class,kd-16345,katherine ducich,consumer,united states,westminster,california,92683,west,tec-ph-10000376,technology,technology,square credit card reader,31.968,4,0.2,2.3976
US-2016-108455,2016-12-02,2016-12-08,standard class,mk-18160,mike kennedy,consumer,united states,san francisco,california,94122,west,off-pa-10002262,office supplies,office supplies,xerox 192,25.92,4,0.0,12.4416
US-2016-108455,2016-12-02,2016-12-08,standard class,mk-18160,mike kennedy,consumer,united states,san francisco,california,94122,west,off-pa-10002464,office supplies,office supplies,hp office recycled paper (20lb. and 87 bright),40.46,7,0.0,19.8254
US-2016-108455,2016-12-02,2016-12-08,standard class,mk-18160,mike kennedy,consumer,united states,san francisco,california,94122,west,off-st-10002214,office supplies,office supplies,x-rack file for hanging folders,33.87,3,0.0,8.8062
CA-2017-101210,2017-08-25,2017-08-28,second class,dw-13540,don weiss,consumer,united states,jackson,tennessee,38301,south,off-ar-10003560,office supplies,office supplies,zebra zazzle fluorescent highlighters,9.728,2,0.2,1.7024
CA-2017-101210,2017-08-25,2017-08-28,second class,dw-13540,don weiss,consumer,united states,jackson,tennessee,38301,south,off-pa-10000130,office supplies,office supplies,xerox 199,3.424,1,0.2,1.07
US-2016-108098,2016-10-14,2016-10-18,standard class,cp-12340,christine phan,corporate,united states,seattle,washington,98115,west,tec-ac-10000865,technology,technology,wd my passport ultra 500gb portable external hard drive,177.0,3,0.0,30.09
CA-2014-119032,2014-11-27,2014-12-03,standard class,ms-17770,maxwell schwartz,consumer,united states,new york city,new york,10035,east,off-fa-10003021,office supplies,office supplies,staples,3.76,2,0.0,1.316
CA-2015-140410,2015-11-03,2015-11-07,standard class,cm-12655,corinna mitchell,home office,united states,los angeles,california,90008,west,tec-ph-10003580,technology,technology,cisco ip phone 7961g-ge voip phone,1212.848,7,0.2,106.1242
CA-2015-140410,2015-11-03,2015-11-07,standard class,cm-12655,corinna mitchell,home office,united states,los angeles,california,90008,west,tec-ac-10001109,technology,technology,logitech trackman marble mouse,89.97,3,0.0,37.7874
CA-2015-140410,2015-11-03,2015-11-07,standard class,cm-12655,corinna mitchell,home office,united states,los angeles,california,90008,west,fur-fu-10003347,furniture,furniture,coloredge poster frame,42.6,3,0.0,16.614
CA-2014-136280,2014-11-29,2014-12-06,standard class,co-12640,corey-lock,consumer,united states,philadelphia,pennsylvania,19143,east,off-la-10000452,office supplies,office supplies,avery 488,5.04,2,0.2,1.764
CA-2017-151911,2017-04-30,2017-05-05,second class,dl-13495,dionis lloyd,corporate,united states,new york city,new york,10024,east,off-en-10002986,office supplies,office supplies,"#10-4 1/8"" x 9 1/2"" premium diagonal seam envelopes",62.96,4,0.0,28.332
CA-2017-166436,2017-11-24,2017-11-28,standard class,ts-21370,todd sumrall,corporate,united states,new york city,new york,10035,east,off-pa-10001838,office supplies,office supplies,"adams telephone message book w/dividers/space for phone numbers, 5 1/4""x8 1/2"", 300/messages",5.88,1,0.0,2.8812
CA-2017-166436,2017-11-24,2017-11-28,standard class,ts-21370,todd sumrall,corporate,united states,new york city,new york,10035,east,fur-ch-10000785,furniture,furniture,global ergonomic managers chair,977.292,6,0.1,173.7408
CA-2017-139661,2017-10-30,2017-11-03,standard class,jw-15220,jane waco,corporate,united states,vancouver,washington,98661,west,fur-fu-10002885,furniture,furniture,magna visual magnetic picture hangers,9.64,2,0.0,3.6632
CA-2014-123925,2014-12-17,2014-12-19,second class,rf-19840,roy französisch,consumer,united states,columbus,georgia,31907,south,off-ar-10002952,office supplies,office supplies,stanley contemporary battery pencil sharpeners,40.05,3,0.0,11.214
CA-2017-152485,2017-09-04,2017-09-08,standard class,jd-15790,john dryer,consumer,united states,coppell,texas,75019,central,off-ar-10003759,office supplies,office supplies,"crayola anti dust chalk, 12/pack",10.192,7,0.2,3.185
CA-2017-152485,2017-09-04,2017-09-08,standard class,jd-15790,john dryer,consumer,united states,coppell,texas,75019,central,off-st-10004950,office supplies,office supplies,acco perma 3000 stacking storage drawers,16.784,1,0.2,-0.2098
CA-2017-152485,2017-09-04,2017-09-08,standard class,jd-15790,john dryer,consumer,united states,coppell,texas,75019,central,off-ar-10001940,office supplies,office supplies,"sanford colorific eraseable coloring pencils, 12 count",13.12,5,0.2,3.772
CA-2016-141586,2016-10-17,2016-10-20,first class,nk-18490,neil knudson,home office,united states,san francisco,california,94122,west,off-bi-10003981,office supplies,office supplies,"avery durable plastic 1"" binders",18.16,5,0.2,6.583
CA-2017-130386,2017-11-12,2017-11-18,standard class,ng-18430,nathan gelder,consumer,united states,austin,texas,78745,central,off-pa-10002749,office supplies,office supplies,"wirebound message books, 5-1/2 x 4 forms, 2 or 4 forms per page",16.056,3,0.2,5.8203
CA-2017-130386,2017-11-12,2017-11-18,standard class,ng-18430,nathan gelder,consumer,united states,austin,texas,78745,central,off-pa-10003823,office supplies,office supplies,xerox 197,223.056,9,0.2,69.705
CA-2017-130386,2017-11-12,2017-11-18,standard class,ng-18430,nathan gelder,consumer,united states,austin,texas,78745,central,off-st-10003716,office supplies,office supplies,tennsco double-tier lockers,540.048,3,0.2,-47.2542
CA-2016-100468,2016-11-24,2016-12-01,standard class,at-10435,alyssa tate,home office,united states,los angeles,california,90045,west,tec-ph-10001300,technology,technology,"ikross bluetooth portable keyboard + cell phone stand holder + brush for apple iphone 5s 5c 5, 4s 4",33.52,2,0.2,3.352
CA-2016-100468,2016-11-24,2016-12-01,standard class,at-10435,alyssa tate,home office,united states,los angeles,california,90045,west,fur-fu-10000010,furniture,furniture,"dax value u-channel document frames, easel back",9.94,2,0.0,3.0814
CA-2015-153388,2015-08-01,2015-08-07,standard class,pc-19000,pauline chand,home office,united states,los angeles,california,90004,west,off-ar-10001868,office supplies,office supplies,prang dustless chalk sticks,6.72,4,0.0,3.36
CA-2015-153388,2015-08-01,2015-08-07,standard class,pc-19000,pauline chand,home office,united states,los angeles,california,90004,west,fur-ta-10003715,furniture,furniture,hon 2111 invitation series corner table,1004.976,6,0.2,-175.8708
CA-2017-154935,2017-12-24,2017-12-29,standard class,ar-10540,andy reiter,consumer,united states,new york city,new york,10024,east,off-bi-10003708,office supplies,office supplies,"acco four pocket poly ring binder with label holder, smoke, 1""",17.88,3,0.2,5.5875
CA-2016-134208,2016-09-17,2016-09-23,standard class,cs-12505,cindy stewart,consumer,united states,columbus,georgia,31907,south,tec-ma-10004458,technology,technology,lexmark x 9575 professional all-in-one color printer,396.0,4,0.0,190.08
CA-2017-108294,2017-12-10,2017-12-10,same day,ls-16975,lindsay shagiari,home office,united states,omaha,nebraska,68104,central,off-bi-10004965,office supplies,office supplies,ibico covers for plastic or wire binding elements,34.5,3,0.0,15.525
CA-2017-103611,2017-09-12,2017-09-15,first class,jm-15535,jessica myrick,consumer,united states,los angeles,california,90036,west,fur-fu-10004270,furniture,furniture,"eldon image series desk accessories, burgundy",8.36,2,0.0,3.0096
CA-2017-100384,2017-06-24,2017-07-01,standard class,nh-18610,nicole hansen,corporate,united states,pomona,california,91767,west,off-ar-10002135,office supplies,office supplies,boston heavy-duty trimline electric pencil sharpeners,385.6,8,0.0,111.824
CA-2017-100384,2017-06-24,2017-07-01,standard class,nh-18610,nicole hansen,corporate,united states,pomona,california,91767,west,off-ar-10003514,office supplies,office supplies,4009 highlighters by sanford,35.82,9,0.0,11.8206
CA-2017-112809,2017-08-18,2017-08-22,standard class,ra-19915,russell applegate,consumer,united states,dallas,texas,75220,central,off-st-10002276,office supplies,office supplies,safco steel mobile file cart,200.064,3,0.2,12.504
CA-2017-112809,2017-08-18,2017-08-22,standard class,ra-19915,russell applegate,consumer,united states,dallas,texas,75220,central,off-bi-10001098,office supplies,office supplies,acco d-ring binder w/dubllock,21.38,5,0.8,-33.139
CA-2017-112809,2017-08-18,2017-08-22,standard class,ra-19915,russell applegate,consumer,united states,dallas,texas,75220,central,off-bi-10001636,office supplies,office supplies,ibico plastic and wire spiral binding combs,6.744,4,0.8,-11.4648
US-2017-160759,2017-12-11,2017-12-17,standard class,ai-10855,arianne irving,consumer,united states,philadelphia,pennsylvania,19120,east,fur-ch-10002961,furniture,furniture,"leather task chair, black",63.686,1,0.3,-9.098
CA-2017-148446,2017-12-10,2017-12-14,second class,mc-17845,michael chen,consumer,united states,north las vegas,nevada,89031,west,fur-ta-10004256,furniture,furniture,bretford just in time height-adjustable multi-task work tables,1669.6,4,0.0,116.872
